Epoch,Train Loss,Val Loss,Learning Rate,RMSE,MAE,R2
1,0.11826478487214066,0.06029429432697007,0.09900010000000001,13821.352066492294,10800.168806003216,-0.07113135866443909
2,0.045827879636672446,0.05578811161533756,0.09800020000000001,13294.84419144626,10441.160746377103,0.008921217855096364
3,0.04377433817168172,0.055872353340037026,0.09700030000000001,13304.878212044123,10572.638317257868,0.007424659116979537
4,0.04366396558632677,0.0558259121225801,0.0960004,13299.347541170418,10584.110783693528,0.00824968982524088
5,0.04356336429408088,0.0557384936280969,0.0950005,13288.930654207807,10575.265459929624,0.009802684048216825
6,0.043467964314991794,0.0556450503987399,0.0940006,13277.786816344009,10563.510329800883,0.01146270800796989
7,0.04337324180727044,0.0555589165530534,0.0930007,13267.50638933099,10552.31436574699,0.012992880376466509
8,0.043282950765016634,0.05547263293191297,0.09200080000000001,13257.200093142481,10540.809334501135,0.014525713513901528
9,0.043190790428287454,0.05538451915765725,0.09100090000000001,13246.666915628226,10529.120083150614,0.01609105941916711
10,0.04309679438483091,0.05529592452030388,0.090001,13236.067804455068,10517.37942230508,0.01766494788304196
11,0.04300578016028234,0.05520838705876195,0.0890011,13225.586826813034,10505.95496517727,0.01922005556216977
12,0.0429186189845427,0.05511852698450585,0.0880012,13214.81911316956,10494.214424159654,0.020816424580200166
13,0.04282992404957369,0.05502845121668217,0.0870013,13204.016740915282,10482.387386897319,0.022416625405978108
14,0.04274147236862666,0.05493510971931841,0.0860014,13192.81339285524,10469.884038241662,0.024074842091438287
15,0.04265246907218879,0.05484278613520406,0.08500150000000001,13181.72285351112,10457.364522213398,0.02571497549366253
16,0.04256200107094692,0.05474919672114704,0.08400160000000001,13170.470722008315,10444.969378049254,0.027377596432418216
17,0.0424718210813307,0.054651877976779284,0.0830017,13158.76001354713,10432.184254746579,0.02910646912330428
18,0.04238020781837912,0.05455408338253393,0.0820018,13146.98153641578,10419.045418705171,0.03084379531267789
19,0.0422867725275357,0.05445558576785519,0.0810019,13135.10771068926,10405.772790280891,0.03259361069759492
20,0.04219268108731644,0.05435380506855446,0.080002,13122.826824346488,10391.79848188424,0.034401750256151
21,0.042096393369631675,0.05424873241200122,0.0790021,13110.136661337066,10377.634867664388,0.03626837161110086
22,0.041995617741723786,0.05414266979651849,0.0780022,13097.31446593952,10363.367040291263,0.03815257963930052
23,0.0418963210199928,0.054031551276689176,0.0770023,13083.86757011813,10348.35048083061,0.04012660607822227
24,0.041791624892566964,0.053917709776777505,0.0760024,13070.076808349948,10332.815945522176,0.04214900640372421
25,0.04168353089180209,0.0537999771560989,0.0750025,13055.799353670669,10316.9002021685,0.044240532697451984
26,0.04157241542536405,0.05367937613310463,0.0740026,13041.157840538055,10300.40111499142,0.046383016311500214
27,0.041458458780248106,0.053554144541298594,0.0730027,13025.936737844018,10283.34272213687,0.048607762227780404
28,0.041340874024273416,0.05342595799452366,0.0720028,13010.338036435802,10265.77567498826,0.05088500307688859
29,0.0412189108183079,0.05329357823911415,0.07100290000000001,12994.209419888472,10247.669011620494,0.05323673650132377
30,0.041094185442651,0.05315737493411291,0.070003,12977.594035949336,10228.802415778106,0.05565639548844781
